ttr,hapax,adj_noun_ratio,dep_depth,fk_grade,;,—,!,:,",",.,label
0.7333333333333333,41,0.2,6.75,10.919594594594596,2.288329519450801,0.0,0.0,0.0,9.153318077803204,9.153318077803204,1
0.7681159420289855,41,0.3,9.0,14.624420289855077,0.0,0.0,0.0,0.0,8.0,2.6666666666666665,1
0.7676767676767676,68,0.25,8.0,14.590000000000003,1.6835016835016834,0.0,0.0,0.0,16.835016835016834,6.7340067340067336,1
0.6862745098039216,53,0.2,6.5,10.380272277227725,3.663003663003663,0.0,0.0,0.0,18.315018315018317,9.157509157509159,1
0.6339869281045751,75,0.26666666666666666,8.0,9.72462406015038,3.492433061699651,0.0,0.0,0.0,16.298020954598368,9.313154831199068,1
0.6422018348623854,47,0.18181818181818182,8.333333333333334,11.71938775510204,3.7383177570093458,0.0,0.0,0.0,20.560747663551403,5.607476635514018,1
0.825,58,0.35714285714285715,7.0,12.657500000000002,2.0833333333333335,0.0,0.0,0.0,14.583333333333334,8.333333333333334,1
0.7790697674418605,56,0.3333333333333333,9.0,18.74279069767442,2.028397565922921,0.0,0.0,0.0,16.227180527383368,6.085192697768763,1
0.7727272727272727,42,0.625,4.0,4.063081967213115,3.067484662576687,0.0,21.472392638036812,3.067484662576687,12.269938650306749,12.269938650306749,1
0.7731958762886598,62,0.42105263157894735,7.333333333333333,12.601520618556702,0.0,0.0,0.0,1.7452006980802792,20.942408376963353,6.980802792321117,1
0.6973684210526315,41,0.25,6.0,6.733915492957749,0.0,9.950248756218905,7.462686567164179,7.462686567164179,14.925373134328359,7.462686567164179,1
0.6545454545454545,53,0.5,6.0,9.188181818181821,1.7482517482517483,0.0,0.0,1.7482517482517483,17.482517482517483,8.741258741258742,1
0.688,67,0.4074074074074074,7.25,9.633677685950417,5.7224606580829755,0.0,0.0,2.8612303290414878,12.875536480686696,10.014306151645208,1
0.859375,48,0.7142857142857143,6.5,14.990000000000006,0.0,0.0,0.0,2.6455026455026456,15.873015873015872,5.291005291005291,1
0.6590909090909091,70,0.4583333333333333,7.333333333333333,18.55615384615385,1.3440860215053765,0.0,0.0,1.3440860215053765,18.817204301075268,4.032258064516129,1
0.6707317073170732,40,0.7,9.0,12.19439024390244,4.291845493562231,0.0,0.0,0.0,15.021459227467812,8.583690987124463,1
0.655367231638418,89,0.375,8.25,19.73416666666667,1.9801980198019802,0.0,0.0,0.9900990099009901,19.801980198019802,3.9603960396039604,1
0.7777777777777778,46,0.9230769230769231,7.0,9.78038732394366,0.0,0.0,0.0,0.0,19.093078758949883,11.933174224343675,1
0.8170731707317073,56,0.5384615384615384,6.0,8.73,6.607929515418502,0.0,0.0,2.2026431718061676,22.026431718061676,13.215859030837004,1
0.6893203883495146,51,0.4375,9.0,10.964430693069307,1.7667844522968197,0.0,0.0,5.30035335689046,17.6678445229682,7.067137809187279,1
0.8026315789473685,51,0.5625,6.5,5.484864864864864,2.375296912114014,0.0,0.0,2.375296912114014,23.752969121140143,9.501187648456057,1
0.7763157894736842,53,0.4666666666666667,8.25,7.730405405405406,0.0,2.3584905660377355,0.0,0.0,18.867924528301884,11.79245283018868,1
0.7,49,0.17647058823529413,9.0,17.2773595505618,2.1645021645021645,2.1645021645021645,0.0,0.0,15.151515151515152,8.658008658008658,1
0.7159090909090909,51,0.3333333333333333,9.0,17.643823529411765,4.237288135593221,0.0,0.0,0.0,21.1864406779661,4.237288135593221,1
0.6666666666666666,93,0.5588235294117647,11.0,17.804166666666664,3.3003300330033003,2.2002200220022,0.0,0.0,16.5016501650165,4.4004400440044,1
0.7333333333333333,60,0.55,12.5,10.430407766990296,1.6891891891891893,0.0,0.0,3.3783783783783785,16.89189189189189,8.445945945945946,1
